Data,Vendedor,Cliente,Região,Produto,Valor
44346,João,Thayane Godinho,Sudeste,VBA,600
44346,Gabriel,Hugo Pinto,Sul,Power BI,300
44346,Alon,Cristiane Elisa,Norte,Python,450
44346,Marcus,Lorena Brendalina,Nordeste,VBA,600
44347,Paulo,Valentina Bittencourt,Centro-Oeste,Power BI,300
44347,Marcus,Giselia Medeiros,Nordeste,Python,450
44347,Diego,Francyne Arantes,Nordeste,Power BI,300
44347,Paulo,Karina Rubinstein,Norte,VBA,600
44347,Diego,Catarina Montenegro,Norte,Python,450
44347,Alon,Lígia Araujo,Centro-Oeste,Python,450
44347,João,Mayná Lencastre,Norte,Power BI,300
44348,Diego,Fabio Fernandez,Sul,Python,450
44348,Diego,Daniel Guilherme,Sudeste,VBA,600
44349,Alon,Marcelly Li,Norte,Python,450
44350,Marcus,Leandro Flavio,Norte,Word,300
44350,João,Wilson Veloso,Norte,Word,450
44351,Alon,Mauricio Silva,Nordeste,Word,300
44352,João,Haroldo Mainente,Nordeste,Word,500
44352,Paulo,Andreia Brendalina,Nordeste,Word,500
44352,Gabriel,Tayna Vilaça,Centro-Oeste,Word,300
44353,Paulo,Artur José,Centro-Oeste,Word,600
44353,Gabriel,Thárcila Chousa,Sul,Word,600
44353,Diego,Rosana Fecha,Norte,Word,600
44353,Gabriel,Tiago Corrêa,Nordeste,Power BI,300
44354,Paulo,Marjorie Balbi,Sul,Python,450
44354,Alon,Lucca Coimbra,Centro-Oeste,VBA,600
44355,Gabriel,Leandro Diogo,Centro-Oeste,Python,450
44355,Gabriel,Tainah Yumi,Norte,Power BI,300
44355,Diego,Tainá Fasano,Nordeste,Python,450
44355,Paulo,Raísa longo,Centro-Oeste,Python,450
44355,João,Julianna Abranches,Sudeste,VBA,600
44355,Gabriel,Jonathas Baltar,Sudeste,VBA,600
44356,Marcus,Hyago Spata,Norte,Python,450
44356,Gabriel,Leandro Ferrer,Sul,Python,450
44357,Paulo,Krissia Faria,Centro-Oeste,VBA,600
44358,Gabriel,Viviane Schincariol,Nordeste,Python,450
44359,Diego,Thays Fernandez,Sul,VBA,600
44359,Alon,Barbara Fogacia,Norte,Python,450
44359,Paulo,Cynthia Fontenelle,Norte,Power BI,300
44359,Alon,Wesley Mendes,Nordeste,Excel,500
44360,Paulo,Thalles Rangel,Sudeste,Python,450
44360,João,Kim Jalles,Sudeste,VBA,600
44360,Marcus,Leticia Iane,Sul,Power BI,300
44360,Gabriel,Yan Junqueira,Nordeste,Excel,500
44361,Diego,Natali Jordania,Sul,Excel,500
44361,João,Hércules Thadeu,Centro-Oeste,Excel,500
44361,Gabriel,Carolina Eduardo,Norte,Word,300
44362,João,Thomas Hudson,Sul,Word,450
44362,Paulo,Alfredo Stockler,Centro-Oeste,Word,600
44363,Gabriel,Thadeu Cunha,Norte,Word,600
44363,Paulo,Thales Lund,Sul,Word,300
44363,Paulo,Saranna Madruga,Sul,Word,600
44363,Alon,Camilla Costalforne,Norte,Word,500
44364,Alon,Erick Gomes,Centro-Oeste,Word,450
44365,Marcus,Marcus Riany,Norte,Word,600
44365,Paulo,Nathália Cassabian,Centro-Oeste,Word,450
44365,Alon,Thayssa Menaged,Norte,VBA,600
44365,Alon,Cassandra Carmo,Norte,VBA,600
44365,Alon,Gabryela Schincariol,Nordeste,Python,450
44366,Diego,Igor Veríssimo,Sudeste,VBA,600
44366,Gabriel,Alana Provenzano,Nordeste,Python,450
44366,João,Douglas Carrera,Norte,Python,450
44366,Alon,Higor Guedes,Centro-Oeste,Python,450
44366,Marcus,Natália Moreira,Sudeste,Excel,500
44366,João,Ciro Novarino,Sudeste,VBA,600
44366,Paulo,Nicole Barreto,Nordeste,PowerPoint,300
44367,Paulo,Tomas Siqueira,Sudeste,PowerPoint,450
44367,João,Sarah Yang,Norte,Excel,500
44367,Marcus,Luize Aballo,Sudeste,PowerPoint,450
44368,Gabriel,Marjorie Smolarek,Nordeste,PowerPoint,300
44368,Diego,Karollayne Bogossian,Nordeste,Excel,500
44369,Gabriel,Murilo longo,Sul,Excel,500
44369,Alon,Suelen Freire,Norte,Word,300
44369,Paulo,Vito Vargas,Sul,Word,450
44369,Paulo,Izabella Vinícius,Sul,Word,600
44369,Gabriel,Alan Leão,Sudeste,Word,450
44369,Paulo,Walmyr Nobili,Sudeste,Word,600
44370,Paulo,Larissa Roças,Norte,Word,500
44370,Paulo,Daniela Gabrielen,Sul,Word,450
44371,Paulo,Francyne Queiroz,Norte,Word,450
44371,Alon,Igor Siqueira,Sul,Word,450
44371,João,Denilton Júnior,Centro-Oeste,Word,500
44371,Alon,Daniele Cristine,Norte,Word,450
44371,João,Cassandra Madruga,Centro-Oeste,Word,300
44371,Alon,Nickole Amorim,Nordeste,Excel,500
44372,Alon,Francyne Pires,Sudeste,VBA,600
44372,João,Rosana Monte,Norte,Excel,500
44372,Diego,Adelino Fonseca,Centro-Oeste,PowerPoint,300
44374,Alon,Luciana Reis,Nordeste,Excel,500
44374,Gabriel,Kassia Bello,Sul,PowerPoint,300
44374,João,Walmyr Ferreirinha,Norte,PowerPoint,450
44374,João,Henrique Infante,Nordeste,PowerPoint,450
44374,Alon,Alessandra Gabrielen,Nordeste,VBA,600
44374,Alon,Christian Torres,Sul,VBA,600
44374,João,Raffael Bensdorp,Norte,PowerPoint,450
44375,Marcus,Thays Luiza,Sul,PowerPoint,300
44375,Diego,Marcus Ahnert,Centro-Oeste,Excel,500
44375,Diego,Dalvan Franciele,Nordeste,Excel,500
44376,Alon,Rojane Mineiro,Norte,Excel,500
44376,Paulo,Jeferson Sérgius,Nordeste,Excel,500
44376,João,Giovani Brandão,Centro-Oeste,PowerPoint,450
44377,Paulo,Ysabella Portillo,Centro-Oeste,VBA,600
44377,Paulo,Hiago Penna,Sul,Power BI,300
44378,João,Hugo Goulart,Norte,VBA,600
44378,Alon,Renato Azevedo,Sul,VBA,600
44378,Marcus,Julia Alves,Nordeste,Excel,500
44378,Marcus,Ruan Pacheco,Norte,Excel,500
44378,Gabriel,Roberta Valladares,Norte,Excel,500
44378,João,Jade Ontiveros,Nordeste,Python,450
44378,Alon,Gabriela Abramovitz,Sul,Power BI,300
44379,João,Érica Carmo,Sul,Power BI,300
44379,Gabriel,Mariane Cavalca,Sul,Power BI,300
44379,Paulo,Wesley Godinho,Sul,Word,450
44379,Alon,Sergio Vaz,Norte,Word,450
44380,Paulo,Ingra Rosales,Sudeste,Word,600
44380,Paulo,Ângelo Bretas,Sul,Word,300
44380,Paulo,Khaio Veloso,Sul,Word,300
44380,Diego,Thamara Luís,Norte,Word,500
44381,Paulo,Michel Paulo,Sul,Word,300
44381,Marcus,Kallena Marinho,Centro-Oeste,Word,450
44381,Paulo,Wen Ferrer,Sul,Word,300
44381,Alon,Rebeca Andréa,Sul,Word,450
44381,João,Julliana Moulin,Norte,VBA,600
44382,Diego,Raphael Cavadas,Sudeste,Excel,500
44382,Diego,Jonnathan Rubin,Nordeste,Excel,500
44382,Diego,Dilson Machado,Nordeste,Excel,500
44382,Paulo,Deysiane Salomao,Sul,Power BI,300
44382,João,Breno Priscilla,Sudeste,Python,450
44382,Marcus,Tatiana Neviani,Norte,Excel,500
44383,Diego,Viviane Francisca,Centro-Oeste,Excel,500
44383,Alon,Rosana Taylor,Sudeste,Python,450
44384,Paulo,Leticia Nacif,Nordeste,Power BI,300
44385,Paulo,Cynthia Anunciação,Centro-Oeste,VBA,600
44385,Paulo,Evelyn Chagas,Norte,Power BI,300
44385,Diego,Raul Neves,Nordeste,Power BI,300
44386,João,Patricia Castello,Norte,Power BI,300
44386,Diego,Victória Ribas,Norte,VBA,600
44386,Gabriel,Vivianne Fioravante,Sul,Excel,500
44386,Diego,Christine Costa,Sudeste,Excel,500
44386,Paulo,Adriano Soibelman,Sudeste,PowerPoint,600
44387,Gabriel,Thaina Said,Sul,PowerPoint,300
44387,João,Jonnathan Dourado,Sudeste,PowerPoint,600
44388,Alon,Cristina Bomfim,Norte,PowerPoint,500
44388,Diego,Mateus Borba,Norte,PowerPoint,450
44388,Marcus,Ighor Bello,Sul,PowerPoint,300
44388,Gabriel,Amanda Mathias,Norte,PowerPoint,500
44389,Gabriel,Drielly Amor,Sudeste,PowerPoint,500
44389,Diego,Natali Cunha,Nordeste,PowerPoint,450
44391,João,Dayane Azevedo,Nordeste,PowerPoint,500
44391,Diego,Giselia Erthal,Norte,PowerPoint,450
44391,Gabriel,Raul Vaz,Sudeste,PowerPoint,450
44391,João,Átila Rubin,Centro-Oeste,PowerPoint,600
44391,João,Graziela Suzano,Centro-Oeste,PowerPoint,600
44391,Gabriel,Álvaro Marendino,Centro-Oeste,Power BI,300
44392,Alon,Maciela Almawi,Sudeste,VBA,600
44392,Marcus,Higor Abranches,Norte,Power BI,300
44392,Alon,Raquel Barrionuevo,Centro-Oeste,Power BI,300
44392,Paulo,Edjailma Julia,Norte,Python,450
44393,Paulo,Jéssica Castello,Norte,Excel,500
44393,Alon,Liz Mosqueira,Nordeste,Python,450
44394,Gabriel,Alan Franciele,Sudeste,VBA,600
44394,Paulo,Erick Ribas,Sul,Power BI,300
44395,Paulo,Angelo Andréa,Centro-Oeste,Power BI,300
44395,João,Daniella Yehudah,Centro-Oeste,Python,450
44396,João,Thays Paulo,Centro-Oeste,PowerPoint,600
44396,Diego,Wilson Penedo,Nordeste,PowerPoint,300
44396,Paulo,Alexia Viana,Sul,PowerPoint,450
44396,Alon,Nélio Whitaker,Norte,PowerPoint,450
44397,Alon,Diogo Centurione,Nordeste,PowerPoint,500
44397,Diego,Bianca Sodré,Sudeste,PowerPoint,450
44397,Alon,Thaís Amor,Sudeste,Word,600
44398,Marcus,Yasser Carneiro,Centro-Oeste,Word,300
44398,Gabriel,Taila Yudi,Sul,Word,450
44399,Diego,Luca Thamires,Sul,Word,600
44399,João,Hiaiune Duarte,Nordeste,Word,500
44399,Alon,Cézar Macedo,Sudeste,Word,450
44399,Gabriel,Eduardo Ladogano,Centro-Oeste,Word,450
44399,Marcus,Lucca Luiz,Sul,Word,450
44399,Diego,Paula Gribel,Norte,Word,500
44399,Alon,Sergio Balassiano,Centro-Oeste,Word,450
44399,João,Lígia Gracio,Sudeste,Word,500
44400,Paulo,Raul Medeiros,Centro-Oeste,Word,300
44400,Marcus,Victor Titonelli,Sudeste,Word,600
44400,Diego,Yasmim Franco,Norte,Word,300
44400,João,Carlos Maria,Nordeste,Python,450
44401,Diego,Joyce Póvoa,Sul,Python,450
44401,João,Hygor Novarino,Sul,VBA,600
44402,Marcus,Ingra Emmerick,Centro-Oeste,Power BI,300
44402,Diego,Rodrigo Tiradentes,Sudeste,VBA,600
44402,João,Cézar Felix,Sudeste,VBA,600
44402,Paulo,Alexandre Flávia,Sudeste,Excel,500
44402,Alon,Danielle Rotava,Sudeste,VBA,600
44402,Gabriel,Thales Ban,Nordeste,Excel,500
44403,Gabriel,Thayssa Furtado,Sudeste,Python,450
44404,João,Domenik Brendalina,Sudeste,Word,600
44404,Marcus,Tayane Rosa,Nordeste,Word,500
44404,Gabriel,Roberto Henrique,Norte,Power BI,300
44404,João,Cristiane Siqueira,Nordeste,Power BI,300
44404,Diego,Thais Bogossian,Nordeste,Power BI,300
44405,Paulo,Thaina Limeira,Norte,Word,600
44407,Alon,Ana Itapary,Norte,Word,500
44408,Paulo,Jonas Dourado,Norte,Word,500
44408,Paulo,Diogo Cravo,Sul,Power BI,300
44409,Paulo,Diogo Filiphe,Norte,Word,600
44409,Alon,Alfredo Florêncio,Sul,Python,450
44409,Alon,Yohanan Jardim,Sudeste,Word,600
44409,Alon,Luana Pessoa,Sudeste,Word,600
44409,Gabriel,Mariane Jorge,Nordeste,Word,500
44410,Paulo,Yan Rodrigues,Nordeste,Word,500
44410,Alon,Manuela Bachini,Norte,Python,450
44410,Paulo,Cristiane Carolina,Centro-Oeste,Power BI,300
44410,Marcus,Claudia Florêncio,Norte,Python,450
44410,Paulo,Adrielle Aballo,Sul,Python,450
44410,Gabriel,Thays Ferreirinha,Nordeste,Python,450
44411,João,Cecília Barboza,Sudeste,Word,450
44411,Marcus,Edson Fróes,Sudeste,Word,600
44411,Marcus,Camille Whitaker,Centro-Oeste,Word,450
44411,Gabriel,Maurício Tribuzy,Centro-Oeste,Word,500
44412,Paulo,Vinicius Pellegrini,Centro-Oeste,Word,300
44412,Paulo,Hyago Blumgrund,Nordeste,Word,500
44412,Marcus,Giovani Jean,Nordeste,Word,500
44413,Diego,Haroldo Gameiro,Norte,Word,600
44413,João,Maria Menaged,Nordeste,Word,300
44413,João,Alberto Alan,Norte,Word,500
44414,Paulo,Débora Serra,Sul,Word,450
44414,Diego,Kim Fernandes,Centro-Oeste,Word,300
44414,Gabriel,Nina Paiva,Sudeste,Word,600
44414,Gabriel,Pâmella Francisco,Nordeste,Word,450
44415,Paulo,Thamires Bernardo,Sudeste,Word,500
44415,Paulo,Suellen Amor,Sul,Word,300
44415,Diego,Jessica Freitas,Sudeste,Word,300
44416,Diego,Cassandra Machado,Norte,Power BI,300
44416,Marcus,Cleberson Elisa,Nordeste,Python,450
44416,Marcus,Marisol Rocha,Centro-Oeste,Power BI,300
44417,Alon,Samir Veríssimo,Norte,VBA,600
44418,Marcus,Artur Riany,Sudeste,Python,450
44418,Alon,Claudia Florêncio,Norte,Excel,500
44419,Gabriel,Fabio Semeraro,Sudeste,VBA,600
44419,Paulo,Izabella Duarte,Norte,Excel,500
44420,Diego,Stela Varella,Sul,Word,450
44420,Gabriel,Jayme Luís,Sudeste,Word,600
44420,Marcus,Ailton Carrera,Norte,Word,500
44421,Diego,Rojane Baltar,Sul,Word,600
44422,João,Marco Tiradentes,Sudeste,Word,300
44422,João,Karollayne Ferrer,Sul,Word,500
44423,Marcus,Manuela Volpi,Centro-Oeste,Word,450
44423,Paulo,Eugênio Rosales,Sul,Word,450
44423,Diego,Beatriz Florêncio,Nordeste,Word,500
44423,Paulo,Thadeu Teles,Sudeste,Word,500
44424,Paulo,Thamires Fernando,Norte,Word,300
44424,João,Zilma Benvinda,Sudeste,PowerPoint,500
44424,Gabriel,Yve Luz,Sudeste,PowerPoint,600
44424,Paulo,Renan Pinto,Norte,PowerPoint,300
44425,Paulo,Izabella Kranz,Centro-Oeste,Excel,500
44425,Paulo,Carolina Kranz,Sul,PowerPoint,300
44425,Paulo,Walter Jorge,Nordeste,PowerPoint,300
44426,João,Bruno Rodino,Norte,PowerPoint,450
44426,João,Victor Hermsdorff,Nordeste,Excel,500
44427,Marcus,Isabelle Frossard,Centro-Oeste,Excel,500
44427,Alon,Marjorie Barrionuevo,Sul,Excel,500
44428,Alon,Chan Souza,Sudeste,VBA,600
44428,Gabriel,Luan Cardoso,Sudeste,PowerPoint,450
44428,Marcus,Pâmella Primo,Nordeste,Excel,500
44428,Alon,Helena La,Centro-Oeste,PowerPoint,450
44428,Alon,Willian Aguiar,Centro-Oeste,PowerPoint,450
44429,Paulo,Fernanda Amorim,Nordeste,Excel,500
44429,Marcus,Emilaine Silveira,Nordeste,Excel,500
44429,Diego,Manuela Silvagasperi,Centro-Oeste,PowerPoint,300
44430,Marcus,Liz Lencastre,Sul,VBA,600
44430,Marcus,Liz Zacharias,Sudeste,Excel,500
44431,Alon,Rosana Ivo,Norte,PowerPoint,300
44431,Diego,Vanessa Sousa,Sul,Excel,500
44431,Diego,Daniele Penna,Sul,Excel,500
44432,Paulo,Zilma Ladogano,Sudeste,VBA,600
44432,Gabriel,Vittorio Totti,Sudeste,VBA,600
44432,Marcus,Yohanan Miguel,Nordeste,Excel,500
44433,Gabriel,Catarina Huon,Norte,Power BI,300
44433,João,Célio Nacif,Sudeste,VBA,600
44433,Alon,Tadeu Monte,Nordeste,Power BI,300
44434,Gabriel,Mateus Pinto,Sudeste,Python,450
44434,Alon,Thárcila Barboza,Centro-Oeste,Python,450
44434,João,Felipe Cavalca,Centro-Oeste,Excel,500
44435,Diego,Christiana Jundi,Sul,VBA,600
44435,Gabriel,Thayane Froufe,Centro-Oeste,Power BI,300
44435,João,Maciela Tkotz,Sudeste,Python,450
44435,Diego,Alexandre Florêncio,Norte,Python,450
44435,Gabriel,Paula Cunha,Sudeste,Python,450
44436,Marcus,Bernardo Tkotz,Sul,Power BI,300
44436,Diego,Karollayne Coimbra,Sudeste,Power BI,300
44437,Paulo,Talissa Erthal,Nordeste,VBA,600
44437,Diego,Hiago Fioravante,Sudeste,Python,450
44438,Alon,Rubyson Coelho,Sul,Power BI,300
44438,Paulo,Karen Pinto,Sudeste,Power BI,300
44438,Alon,Eduardo Sodré,Nordeste,Power BI,300
44438,Diego,Filippo Ribas,Sudeste,Excel,500
44439,João,Rodolfo Infante,Sudeste,Power BI,300
44439,Alon,Cleo Brendalina,Centro-Oeste,Python,450
44440,Diego,Marcus Miguel,Nordeste,Excel,500
44440,João,Thaina Ambrosio,Sudeste,Excel,500
44441,Gabriel,Rodney Monte,Sul,Power BI,300
44441,Gabriel,Emilaine Albuquerque,Norte,Power BI,300
44441,Paulo,Tayna Casal,Norte,VBA,600
44441,Gabriel,Isaac Corrêa,Centro-Oeste,Excel,500
44441,João,Sebastião Brito,Sul,Excel,500
44441,Marcus,Patrícia Fioravante,Norte,Power BI,300
44442,João,Alon José,Nordeste,Power BI,300
44442,Marcus,Bárbara Carneiro,Sudeste,Power BI,300
44442,João,Wendel Gerhad,Centro-Oeste,VBA,600
44442,Marcus,Marcus Jung,Sudeste,Word,600
44442,Gabriel,Ysabella Barros,Norte,Word,500
44443,Gabriel,Paloma Labanca,Sudeste,Word,300
44443,João,Cynthia Côrte-Real,Nordeste,Word,450
44443,Paulo,Lorena Varella,Sudeste,Word,600
44444,Gabriel,Manuela Piccinini,Sudeste,Word,500
44444,Paulo,Lívia César,Sudeste,Word,300
44444,João,Alexia Sara,Norte,Word,600
44445,Paulo,Pietro Costainara,Sul,Word,500
44445,Alon,Yasser Azevedo,Nordeste,Word,500
44445,Diego,Julia Capitulo,Norte,Word,450
44446,Marcus,Luize Tostes,Centro-Oeste,Word,450
44446,Gabriel,Alexandra Aya,Sul,Word,300
44446,Diego,Jean Garambone,Sudeste,Word,450
44446,Gabriel,Ian Nico,Sudeste,Word,450
44447,Marcus,Raphael Bastos,Norte,Word,500
44448,Diego,Maciela Augusto,Nordeste,Word,500
44448,Paulo,Alexsandro Junqueira,Norte,Word,300
44448,Diego,Alex Froufe,Nordeste,Word,600
44448,Diego,Wesley Tsuyoshi,Sul,Word,300
44448,Diego,Thaís Smolarek,Norte,Word,300
44449,Paulo,Vívian Vitor,Nordeste,Word,500
44449,Alon,Manuela Tribuzy,Nordeste,Word,500
44449,Gabriel,Nicole Troccoli,Norte,Word,450
44449,Alon,Karline Rubim,Centro-Oeste,Word,300
44449,Gabriel,Giovanni Tribuzy,Sudeste,Word,500
44449,Paulo,Jamile Osman,Norte,Word,600
44449,Diego,Bernardo Penna,Norte,Word,600
44450,Alon,Nickole Li,Sudeste,Word,600
44450,Marcus,Daniella Corrêa,Norte,Word,300
44451,Diego,Raíza Mendes,Norte,PowerPoint,600
44451,Marcus,Yuske Helena,Sudeste,PowerPoint,450
44452,Alon,Itai Helena,Norte,PowerPoint,600
44452,Gabriel,Viviane Alves,Sul,PowerPoint,300
44452,João,Adrielle Otavio,Centro-Oeste,PowerPoint,450
44452,Diego,Tácio Orind,Centro-Oeste,PowerPoint,300
44452,Marcus,Ylana Costalforne,Nordeste,PowerPoint,300
44453,João,Suelen Dourado,Centro-Oeste,PowerPoint,450
44453,Marcus,Hyago Leticia,Centro-Oeste,PowerPoint,300
44453,Diego,Rebecca Lund,Centro-Oeste,PowerPoint,450
44453,Gabriel,Marisol Tkotz,Centro-Oeste,PowerPoint,500
44453,Marcus,Felipe Mateus,Norte,PowerPoint,300
44454,Gabriel,Emanuella Gomes,Norte,Excel,500
44454,Paulo,Tayane Póvoa,Nordeste,Power BI,300
44455,João,Iris Veloso,Sudeste,VBA,600
44455,Paulo,Daniele Miguel,Centro-Oeste,Word,450
44456,Gabriel,Thaina Nuñez,Norte,Word,500
44456,Alon,Letícia Naveiro,Sudeste,Word,600
44456,João,Laiza Whitaker,Norte,Word,300
44456,Gabriel,Ylana Gomes,Sudeste,Word,600
44457,Alon,Antônio Júnior,Centro-Oeste,Word,450
44457,Paulo,Adriane Palha,Sudeste,Word,600
44457,Paulo,Letícia Bomfim,Norte,Python,450
44457,Paulo,Philipe Pereira,Sudeste,Excel,500
44457,Marcus,Ylana Limp,Nordeste,Python,450
44457,Diego,Jéssica Soibelman,Norte,VBA,600
44457,Marcus,Lucca Yehudah,Nordeste,Excel,500
44458,Gabriel,Patricia Caroline,Centro-Oeste,Python,450
44458,Diego,Dalvan Rebello,Nordeste,Excel,500
44458,Paulo,Andreia Perim,Norte,Python,450
44458,Paulo,Paloma Cassia,Nordeste,Python,450
44458,Marcus,Stephanie Scandiuzzi,Norte,PowerPoint,450
44458,João,Renata Felix,Sudeste,PowerPoint,300
44458,João,Isis Abreu,Sudeste,Excel,500
44459,Diego,Sara Miguel,Nordeste,Excel,500
44459,Gabriel,Dayane Cabral,Norte,Excel,500
44459,Gabriel,Nayne Tavares,Norte,PowerPoint,450
44461,Alon,Juann Whitaker,Sudeste,VBA,600
44461,Marcus,Izabel Aballo,Sul,VBA,600
44461,Marcus,Francyne Cavalcanti,Norte,Excel,500
44461,Marcus,Ighor Peixoto,Sudeste,VBA,600
44461,Alon,Jonnathan Silva,Nordeste,Excel,500
44461,Paulo,Luan Caroline,Centro-Oeste,VBA,600
44461,Marcus,Bernard Rebelo,Nordeste,VBA,600
44462,Diego,Giselia Whitaker,Sul,PowerPoint,450
44462,Paulo,Arnaldo Fagundes,Nordeste,PowerPoint,300
44462,João,Laiza Bittencourt,Centro-Oeste,PowerPoint,450
44462,Alon,Cristina Essaber,Norte,Excel,500
44462,Diego,Sandro Braga,Sul,PowerPoint,450
44463,Alon,Marjorie Balassiano,Norte,PowerPoint,450
44463,João,César Kohn,Nordeste,PowerPoint,300
44463,Alon,Monique Renato,Nordeste,Excel,500
44464,João,Victória Naveiro,Centro-Oeste,PowerPoint,300
44464,Gabriel,Marina Gribel,Sudeste,VBA,600
44464,Marcus,Murilo Jose,Sul,Excel,500
44465,Paulo,Paulo Freitas,Nordeste,Excel,500
44465,João,Alan Licurci,Nordeste,PowerPoint,300
44465,Diego,Ludmila Fernandes,Sudeste,VBA,600
44465,Paulo,Angelo Coimbra,Norte,Excel,500
44466,Alon,Cláudia Moraes,Sul,Power BI,300
44466,Marcus,Vívian Fangueiro,Centro-Oeste,Python,450
44466,Paulo,Drielly Freitas,Sudeste,VBA,600
44466,Paulo,Thaisa Luiza,Norte,VBA,600
44466,Diego,Isis Brendalina,Norte,Power BI,300
44466,Paulo,Raiane Villar,Nordeste,Excel,500
44466,Marcus,Drielly Leão,Norte,Excel,500
44467,Marcus,Daniella Lund,Norte,Python,450
44467,João,Iasmim Garambone,Norte,Power BI,300
44467,João,Giovani Jose,Nordeste,Excel,500
44468,Alon,Leticia Montenegro,Nordeste,VBA,600
44468,Diego,Taila Sant'Anna,Sudeste,VBA,600
44468,João,Myllena Garcia,Nordeste,Excel,500
44468,Diego,Arnaldo Paes,Norte,Excel,500
44468,Marcus,Wendela Erthal,Sul,Python,450
44469,Gabriel,Alberto Frederico,Sudeste,VBA,600
44469,João,Vladimir Silveira,Nordeste,Python,450
44470,Diego,Beatriz Caroline,Nordeste,Excel,500
44471,Marcus,Lígia Sousa,Norte,VBA,600
44471,Paulo,Joel Vargas,Sul,VBA,600
44471,João,Pedro Rabelo,Sudeste,VBA,600
44471,Marcus,Thayli Infante,Sul,Power BI,300
44471,Alon,Maurício Spata,Sudeste,Power BI,300
44472,Diego,Marianne Benvinda,Sudeste,Python,450
44472,João,Edgard Tribuzy,Nordeste,Python,450
44472,Alon,Luiza Francisca,Centro-Oeste,Power BI,300
44472,Diego,Rodney Nascimento,Centro-Oeste,VBA,600
44473,João,Luiza Zickwolf,Centro-Oeste,PowerPoint,450
44474,Paulo,Bruno Amorim,Sudeste,VBA,600
44474,Gabriel,Tayna Sofia,Centro-Oeste,PowerPoint,300
44474,Gabriel,Karen Chagas,Norte,Excel,500
44475,Paulo,Cláudio Corrêa,Sudeste,VBA,600
44475,Diego,Marcello Benvinda,Nordeste,PowerPoint,300
44475,Diego,Alan Comas,Sul,VBA,600
44475,Paulo,Yuske Andréa,Norte,PowerPoint,300
44475,Marcus,Luan Iane,Centro-Oeste,PowerPoint,450
44476,João,Joao Tsuyoshi,Sul,Excel,500
44476,Gabriel,Giselia Filiphe,Norte,PowerPoint,300
44476,Alon,Ulisses Cesar,Nordeste,PowerPoint,300
44476,Alon,Helga Chein,Sul,PowerPoint,300
44476,Alon,Davi Cabral,Nordeste,Word,500
44476,Marcus,Alecssander Neves,Centro-Oeste,Word,300
44477,Paulo,Cláudia Abranches,Norte,Word,500
44477,Alon,Renato Freixo,Norte,Word,600
44478,Diego,Marcos Neves,Nordeste,Word,600
44478,Paulo,Gleydson Santos,Norte,Word,450
44478,Marcus,Fabiane Goulart,Sudeste,Word,450
44479,Marcus,Rogério Nemitz,Sudeste,Word,500
44479,Gabriel,Edgard Henriques,Sudeste,Word,600
44479,João,Renato Costa,Nordeste,Word,500
44479,Diego,Erick Santos,Nordeste,Word,500
44479,João,Ysabella Pinto,Norte,PowerPoint,600
44480,Gabriel,Ivana Sousa,Nordeste,PowerPoint,300
44480,Alon,Marcela Zambrotti,Norte,PowerPoint,450
44480,Diego,Giselia Gomes,Sudeste,PowerPoint,500
44480,Gabriel,Ives Rodrigo,Sul,PowerPoint,500
44480,Paulo,Domenik Santos,Nordeste,PowerPoint,450
44480,Gabriel,Thaina Batista,Nordeste,PowerPoint,450
44481,Alon,Sara Miranda,Sudeste,PowerPoint,600
44481,Diego,Lucas César,Sul,PowerPoint,450
44481,João,Mariana Bogossian,Norte,PowerPoint,300
44482,Gabriel,Jônatas Florêncio,Sudeste,PowerPoint,600
44483,Gabriel,Thayná Tsuyoshi,Sudeste,PowerPoint,600
44483,Marcus,Gizele longo,Norte,PowerPoint,600
44483,Paulo,Yasmim Bello,Sul,PowerPoint,450
44483,Paulo,Ysabella Fonseca,Centro-Oeste,PowerPoint,450
44484,Paulo,Raianne Brendalina,Norte,PowerPoint,500
44484,Gabriel,Stefan Cossich,Centro-Oeste,PowerPoint,600
44485,João,Lucca Menezes,Nordeste,PowerPoint,450
44485,João,Alessandra Cristine,Nordeste,Python,450
44486,João,Helga Rubio,Nordeste,Word,500
44486,Diego,Karina Mattos,Nordeste,Power BI,300
44486,João,Rafaella Chein,Norte,Word,500
44486,Paulo,Davi Accardo,Sudeste,Word,500
44486,João,Átila Sofia,Norte,Power BI,300
44486,Diego,Átila Bachini,Sul,Power BI,300
44487,João,Poline Sergio,Sul,Python,450
44488,Alon,Rayane Henrique,Sudeste,Word,600
44488,Paulo,Isis Garambone,Norte,Python,450
44488,Diego,Jackson Crespo,Norte,Power BI,300
44490,Alon,Micaele Bandeira,Nordeste,Word,500
44490,Paulo,Raffael Penedo,Nordeste,Python,450
44491,Paulo,Yasmine Reis,Nordeste,Word,600
44492,Alon,Giuseppe Fróes,Sudeste,Word,600
44492,Paulo,Patrícia Barrionuevo,Norte,Power BI,300
44492,Marcus,Sandro Jardim,Sul,Python,450
44493,Paulo,Kimberly Barberini,Norte,Word,500
44493,João,Yla Anunciação,Nordeste,Power BI,300
44493,Alon,Murilo Cassia,Centro-Oeste,Word,500
44494,Diego,Kallena Sant'Anna,Centro-Oeste,Word,450
44495,João,Gizele Guilherme,Centro-Oeste,Word,500
44495,Diego,Etiene Whitaker,Sudeste,Word,600
44495,Marcus,Paula Bezerra,Centro-Oeste,Word,450
44495,João,Rebeca Pereira,Norte,Word,600
