Data;Ano;Mês;Vendedor;Cliente;Região;Produto;Valor
15/09/2020;2020;set;João;Ingra Aragão;Centro-Oeste;Excel;R$ 500,00
15/09/2020;2020;set;Diego;Paula Cavalca;Sul;VBA;R$ 600,00
15/09/2020;2020;set;Marcus;Enrico Borowicz;Sudeste;Python;R$ 450,00
16/09/2020;2020;set;Paulo;Eriko Veloso;Sul;Excel;R$ 500,00
16/09/2020;2020;set;Diego;Júlia Goulart;Nordeste;VBA;R$ 600,00
16/09/2020;2020;set;Paulo;Daiana Moraes;Sul;VBA;R$ 600,00
16/09/2020;2020;set;Alon;Josefe Fioretti;Nordeste;VBA;R$ 600,00
17/09/2020;2020;set;Gabriel;Naiara Serra;Sudeste;Excel;R$ 500,00
17/09/2020;2020;set;Gabriel;Joao Jorge;Sul;PowerPoint;R$ 300,00
17/09/2020;2020;set;Marcus;Nathalia Neiva;Nordeste;Excel;R$ 500,00
17/09/2020;2020;set;Marcus;Catarina Azevedo;Norte;VBA;R$ 600,00
18/09/2020;2020;set;Marcus;Yuri Fernando;Sul;PowerPoint;R$ 450,00
18/09/2020;2020;set;Marcus;Raul Espinosa;Nordeste;Excel;R$ 500,00
19/09/2020;2020;set;Marcus;Clarissa Helena;Nordeste;PowerPoint;R$ 300,00
19/09/2020;2020;set;Marcus;Alberto Balassiano;Sudeste;PowerPoint;R$ 300,00
19/09/2020;2020;set;Gabriel;Adailton Chaves;Nordeste;PowerPoint;R$ 450,00
19/09/2020;2020;set;Marcus;Wen Gabrielen;Nordeste;PowerPoint;R$ 450,00
19/09/2020;2020;set;João;Maryanna Alledi;Sudeste;Word;R$ 600,00
20/09/2020;2020;set;Marcus;Adrian Tostes;Norte;Word;R$ 500,00
20/09/2020;2020;set;Alon;Vitor Ávila;Nordeste;Word;R$ 500,00
20/09/2020;2020;set;Gabriel;Michelle Trevisan;Centro-Oeste;Word;R$ 450,00
21/09/2020;2020;set;Paulo;Raiza Viana;Norte;Word;R$ 500,00
21/09/2020;2020;set;Marcus;Luísa Dalforne;Centro-Oeste;Word;R$ 300,00
21/09/2020;2020;set;Gabriel;Ingra Jorge;Sudeste;Word;R$ 500,00
23/09/2020;2020;set;Diego;Cynthia Degasperi;Centro-Oeste;Word;R$ 600,00
23/09/2020;2020;set;Diego;Eriko Jalles;Centro-Oeste;Word;R$ 300,00
23/09/2020;2020;set;Alon;Edgard Sarria;Nordeste;Word;R$ 500,00
23/09/2020;2020;set;Gabriel;Mirian Mendes;Norte;Word;R$ 300,00
24/09/2020;2020;set;Marcus;Rodney Yumi;Sudeste;Word;R$ 600,00
25/09/2020;2020;set;Diego;Rubyson Reyna;Norte;Power BI;R$ 300,00
25/09/2020;2020;set;Alon;Izabella Jorge;Sudeste;Word;R$ 600,00
26/09/2020;2020;set;Alon;Rodolfo Li;Norte;Power BI;R$ 300,00
26/09/2020;2020;set;João;Laura Reis;Centro-Oeste;Power BI;R$ 300,00
26/09/2020;2020;set;Marcus;Laiza Garambone;Sul;Power BI;R$ 300,00
26/09/2020;2020;set;Gabriel;Raiza Rubin;Norte;Power BI;R$ 300,00
27/09/2020;2020;set;Alon;Jennifer Salomao;Centro-Oeste;Python;R$ 450,00
27/09/2020;2020;set;Paulo;Thales Miura;Nordeste;Power BI;R$ 300,00
28/09/2020;2020;set;Marcus;Lara Reyna;Sudeste;Python;R$ 450,00
28/09/2020;2020;set;Paulo;Raiam Rosa;Sul;Word;R$ 600,00
28/09/2020;2020;set;Gabriel;Yasser Rozenbaum;Norte;Power BI;R$ 300,00
28/09/2020;2020;set;Marcus;Isabela Emmerick;Norte;Word;R$ 600,00
28/09/2020;2020;set;Alon;Paola La;Norte;Power BI;R$ 300,00
28/09/2020;2020;set;Gabriel;Thauan Kohn;Centro-Oeste;Word;R$ 500,00
28/09/2020;2020;set;Marcus;Venan Rossi;Norte;Excel;R$ 500,00
28/09/2020;2020;set;Marcus;Flavio Arslanian;Nordeste;Excel;R$ 500,00
29/09/2020;2020;set;Alon;Ingra Thury;Sul;Python;R$ 450,00
29/09/2020;2020;set;Gabriel;Antonia Jundi;Sul;Python;R$ 450,00
30/09/2020;2020;set;João;Wendel Coimbra;Nordeste;VBA;R$ 600,00
30/09/2020;2020;set;Marcus;Reinaldo Fecha;Sudeste;VBA;R$ 600,00
30/09/2020;2020;set;João;Ivan Yumi;Nordeste;Python;R$ 450,00
30/09/2020;2020;set;Paulo;Alexandra do;Sudeste;Python;R$ 450,00
30/09/2020;2020;set;Alon;Paloma Bretas;Norte;Power BI;R$ 300,00
30/09/2020;2020;set;Gabriel;Yuske Furtado;Norte;Power BI;R$ 300,00
30/09/2020;2020;set;Alon;Karine José;Norte;VBA;R$ 600,00
01/10/2020;2020;out;João;Glenda Thome;Sudeste;Power BI;R$ 300,00
01/10/2020;2020;out;Diego;Rebeca Fecha;Centro-Oeste;Python;R$ 450,00
01/10/2020;2020;out;Diego;Caroll José;Norte;VBA;R$ 600,00
01/10/2020;2020;out;Alon;Roger Menaged;Norte;Power BI;R$ 300,00
01/10/2020;2020;out;Marcus;Ighor Sayuri;Centro-Oeste;Power BI;R$ 300,00
02/10/2020;2020;out;Diego;Henrique Torres;Sudeste;Power BI;R$ 300,00
02/10/2020;2020;out;Marcus;Karina Ventura;Nordeste;Excel;R$ 500,00
02/10/2020;2020;out;Marcus;Luís Gitirana;Centro-Oeste;Power BI;R$ 300,00
02/10/2020;2020;out;Diego;Bruno Berlandez;Sudeste;VBA;R$ 600,00
03/10/2020;2020;out;Marcus;Bianca Rubim;Norte;Excel;R$ 500,00
03/10/2020;2020;out;Marcus;Sandy Tavares;Centro-Oeste;Python;R$ 450,00
03/10/2020;2020;out;Diego;Hiaiune Junqueira;Sul;Power BI;R$ 300,00
03/10/2020;2020;out;Paulo;Mônica Casal;Sul;Power BI;R$ 300,00
03/10/2020;2020;out;Diego;Lázaro Carelli;Nordeste;Power BI;R$ 300,00
04/10/2020;2020;out;Paulo;Beatriz de;Norte;Excel;R$ 500,00
04/10/2020;2020;out;João;Juliane Limp;Nordeste;Power BI;R$ 300,00
05/10/2020;2020;out;Diego;Norbertho Carneiro;Sudeste;Power BI;R$ 300,00
05/10/2020;2020;out;Marcus;Teresa Ferrer;Norte;VBA;R$ 600,00
05/10/2020;2020;out;Marcus;Daniella Jalles;Norte;Python;R$ 450,00
05/10/2020;2020;out;Diego;Thuany Garcia;Nordeste;Excel;R$ 500,00
05/10/2020;2020;out;Marcus;Helvio Fioravante;Centro-Oeste;Power BI;R$ 300,00
06/10/2020;2020;out;Diego;Alberto Bandeira;Sudeste;Power BI;R$ 300,00
06/10/2020;2020;out;Alon;Elaine Eid;Sul;Excel;R$ 500,00
06/10/2020;2020;out;Paulo;Cláudia Vilhena;Nordeste;Python;R$ 450,00
06/10/2020;2020;out;Paulo;Leandro Gabrielle;Norte;Python;R$ 450,00
06/10/2020;2020;out;Diego;Renato Berlandez;Nordeste;Python;R$ 450,00
07/10/2020;2020;out;João;Alberto Neves;Sul;VBA;R$ 600,00
07/10/2020;2020;out;Marcus;Tainah Freire;Sudeste;Python;R$ 450,00
08/10/2020;2020;out;Paulo;Álvaro Vilachã;Sudeste;VBA;R$ 600,00
08/10/2020;2020;out;João;Ivan Troccoli;Sul;VBA;R$ 600,00
08/10/2020;2020;out;Alon;Eduardo Carmo;Sul;VBA;R$ 600,00
09/10/2020;2020;out;Diego;Gleydson Vilaça;Sudeste;Power BI;R$ 300,00
09/10/2020;2020;out;João;Glenda Madeira;Sul;VBA;R$ 600,00
09/10/2020;2020;out;Alon;Helga Nemitz;Centro-Oeste;VBA;R$ 600,00
10/10/2020;2020;out;Marcus;Marcela Madeira;Nordeste;Python;R$ 450,00
11/10/2020;2020;out;Gabriel;Jackson Erthal;Centro-Oeste;Excel;R$ 500,00
11/10/2020;2020;out;Gabriel;Marianne Leão;Sudeste;Excel;R$ 500,00
11/10/2020;2020;out;Alon;Cleberson Helena;Sudeste;VBA;R$ 600,00
11/10/2020;2020;out;Gabriel;Vinicius Veloso;Sudeste;VBA;R$ 600,00
11/10/2020;2020;out;Diego;Nina Abramovitz;Centro-Oeste;Python;R$ 450,00
12/10/2020;2020;out;Marcus;Marcio Nemitz;Nordeste;Excel;R$ 500,00
12/10/2020;2020;out;Gabriel;Venan Bretas;Sudeste;Power BI;R$ 300,00
13/10/2020;2020;out;Diego;Nuno Machado;Sudeste;VBA;R$ 600,00
13/10/2020;2020;out;Marcus;Ives Casal;Norte;Python;R$ 450,00
13/10/2020;2020;out;Diego;Walter Jiun;Sudeste;Excel;R$ 500,00
14/10/2020;2020;out;Gabriel;Vívian Azeredo;Sudeste;Power BI;R$ 300,00
14/10/2020;2020;out;Alon;Filipe Abranches;Centro-Oeste;Python;R$ 450,00
14/10/2020;2020;out;Alon;Thayli Franca;Nordeste;Excel;R$ 500,00
14/10/2020;2020;out;Alon;Livia Vinicius;Centro-Oeste;Excel;R$ 500,00
14/10/2020;2020;out;Alon;Mirian Andréa;Sudeste;VBA;R$ 600,00
15/10/2020;2020;out;João;Luana Vanzo;Sul;VBA;R$ 600,00
15/10/2020;2020;out;Marcus;Luís Chagas;Sudeste;VBA;R$ 600,00
15/10/2020;2020;out;Marcus;Vanessa Fioravante;Nordeste;Excel;R$ 500,00
16/10/2020;2020;out;Paulo;Raíssa Perim;Norte;Python;R$ 450,00
16/10/2020;2020;out;Paulo;Alex Freire;Sudeste;Power BI;R$ 300,00
16/10/2020;2020;out;Gabriel;Silvana Garcia;Nordeste;Excel;R$ 500,00
17/10/2020;2020;out;Alon;Nathália Paes;Sul;Python;R$ 450,00
17/10/2020;2020;out;Diego;Julia Halinck;Centro-Oeste;Python;R$ 450,00
17/10/2020;2020;out;Marcus;Arnôr Mac;Sudeste;Power BI;R$ 300,00
18/10/2020;2020;out;Diego;Angelo Azevedo;Nordeste;Excel;R$ 500,00
18/10/2020;2020;out;Marcus;Raffael Franca;Nordeste;Excel;R$ 500,00
18/10/2020;2020;out;Diego;Andreia Rosario;Sudeste;VBA;R$ 600,00
19/10/2020;2020;out;João;Thamires Mattos;Sudeste;Excel;R$ 500,00
19/10/2020;2020;out;João;Dilson Carolina;Sudeste;VBA;R$ 600,00
19/10/2020;2020;out;Diego;Khaio Campos;Sudeste;Power BI;R$ 300,00
19/10/2020;2020;out;Alon;Mirian Ribas;Norte;Power BI;R$ 300,00
19/10/2020;2020;out;Marcus;Denilton Monteiro;Norte;Excel;R$ 500,00
19/10/2020;2020;out;Paulo;Hanna Baltar;Norte;Power BI;R$ 300,00
20/10/2020;2020;out;Gabriel;Nuno Yosef;Sudeste;Python;R$ 450,00
20/10/2020;2020;out;Alon;Thaiz Monte;Sul;VBA;R$ 600,00
20/10/2020;2020;out;Diego;Silvio Yen;Sudeste;Excel;R$ 500,00
20/10/2020;2020;out;João;Luísa Hermsdorff;Centro-Oeste;Power BI;R$ 300,00
22/10/2020;2020;out;Paulo;Ary Francisco;Nordeste;Excel;R$ 500,00
22/10/2020;2020;out;Diego;Cassio Yudi;Nordeste;Excel;R$ 500,00
22/10/2020;2020;out;Paulo;Vinicius Halinck;Centro-Oeste;Python;R$ 450,00
22/10/2020;2020;out;Diego;Poline Accardo;Norte;Excel;R$ 500,00
22/10/2020;2020;out;João;Raul Latgé;Norte;Excel;R$ 500,00
23/10/2020;2020;out;Marcus;Joyce Bernhardt;Sudeste;VBA;R$ 600,00
23/10/2020;2020;out;Alon;Eduardo Li;Norte;Power BI;R$ 300,00
23/10/2020;2020;out;Marcus;Mariane Fioravante;Norte;VBA;R$ 600,00
24/10/2020;2020;out;Marcus;Julliana Gerhad;Nordeste;Power BI;R$ 300,00
24/10/2020;2020;out;Diego;Giuseppe Senderowicz;Nordeste;Power BI;R$ 300,00
25/10/2020;2020;out;Paulo;Ariel Ramos;Nordeste;Python;R$ 450,00
26/10/2020;2020;out;João;Isabelle Fontenele;Sudeste;Excel;R$ 500,00
28/10/2020;2020;out;Alon;Luiza Caetano;Sul;VBA;R$ 600,00
28/10/2020;2020;out;Alon;Thaiz Freitas;Norte;Power BI;R$ 300,00
28/10/2020;2020;out;João;Luiz Infante;Nordeste;Python;R$ 450,00
29/10/2020;2020;out;Diego;Yla Silveira;Norte;Power BI;R$ 300,00
29/10/2020;2020;out;Diego;Clarissa Fioravante;Norte;Excel;R$ 500,00
29/10/2020;2020;out;Marcus;Adailton Baldanzi;Norte;VBA;R$ 600,00
30/10/2020;2020;out;Gabriel;Álvaro Coimbra;Norte;Power BI;R$ 300,00
30/10/2020;2020;out;Diego;Caroll Bruna;Sul;Python;R$ 450,00
30/10/2020;2020;out;Marcus;Vicente Borba;Nordeste;Excel;R$ 500,00
31/10/2020;2020;out;Paulo;Kassia Navega;Nordeste;Excel;R$ 500,00
01/11/2020;2020;nov;Alon;Helen Roças;Sul;Power BI;R$ 300,00
01/11/2020;2020;nov;Diego;Carolina Freitas;Norte;Python;R$ 450,00
02/11/2020;2020;nov;João;Raiza Montenegro;Norte;VBA;R$ 600,00
02/11/2020;2020;nov;João;Vladimir Fernandez;Sudeste;VBA;R$ 600,00
02/11/2020;2020;nov;Marcus;Marcos Abreu;Norte;Excel;R$ 500,00
02/11/2020;2020;nov;Marcus;Paula Piccinini;Norte;Python;R$ 450,00
03/11/2020;2020;nov;Marcus;Rubyson Caldas;Centro-Oeste;Excel;R$ 500,00
03/11/2020;2020;nov;Marcus;Adrian Stellet;Sudeste;VBA;R$ 600,00
03/11/2020;2020;nov;Marcus;Liara Martelotte;Sudeste;VBA;R$ 600,00
03/11/2020;2020;nov;João;Rhuan Pellegrini;Centro-Oeste;Power BI;R$ 300,00
04/11/2020;2020;nov;Marcus;Jonnathan Guilhem;Sudeste;VBA;R$ 600,00
04/11/2020;2020;nov;Marcus;Thomas Santos;Sudeste;VBA;R$ 600,00
04/11/2020;2020;nov;Alon;Stela Naveiro;Norte;VBA;R$ 600,00
04/11/2020;2020;nov;João;Julliana Coimbra;Sul;VBA;R$ 600,00
04/11/2020;2020;nov;Paulo;Karina Essaber;Centro-Oeste;VBA;R$ 600,00
04/11/2020;2020;nov;Alon;Luiza Felipe;Norte;PowerPoint;R$ 300,00
05/11/2020;2020;nov;Gabriel;Fabio Corrêa;Centro-Oeste;PowerPoint;R$ 300,00
05/11/2020;2020;nov;Gabriel;Julliana Gonzalez;Nordeste;PowerPoint;R$ 300,00
05/11/2020;2020;nov;Alon;Maike Titonelli;Sul;PowerPoint;R$ 450,00
06/11/2020;2020;nov;Paulo;Jessika Villar;Nordeste;Excel;R$ 500,00
06/11/2020;2020;nov;Gabriel;Leonardo Aballo;Norte;PowerPoint;R$ 300,00
07/11/2020;2020;nov;Gabriel;Julianna Helena;Centro-Oeste;Excel;R$ 500,00
07/11/2020;2020;nov;Gabriel;Barbara Abranches;Sudeste;PowerPoint;R$ 300,00
07/11/2020;2020;nov;João;Giulia Diogo;Norte;Excel;R$ 500,00
08/11/2020;2020;nov;Gabriel;Ivan Alledi;Norte;VBA;R$ 600,00
08/11/2020;2020;nov;Diego;Thomas Stockler;Norte;VBA;R$ 600,00
08/11/2020;2020;nov;Diego;Elio Moutinho;Norte;PowerPoint;R$ 450,00
08/11/2020;2020;nov;Gabriel;Yve Grion;Norte;PowerPoint;R$ 450,00
08/11/2020;2020;nov;João;Raianne Fróes;Sudeste;PowerPoint;R$ 300,00
09/11/2020;2020;nov;Diego;Tatiana Morais;Sudeste;PowerPoint;R$ 300,00
09/11/2020;2020;nov;Alon;Vinícius Jalles;Sul;PowerPoint;R$ 450,00
09/11/2020;2020;nov;Diego;Érico Destri;Norte;Excel;R$ 500,00
09/11/2020;2020;nov;Alon;Fabiane Rosario;Sudeste;PowerPoint;R$ 300,00
10/11/2020;2020;nov;Diego;Victória Elisa;Norte;Excel;R$ 500,00
10/11/2020;2020;nov;Alon;Yve Dalforne;Centro-Oeste;Excel;R$ 500,00
10/11/2020;2020;nov;Gabriel;Hiago Fioretti;Sudeste;PowerPoint;R$ 300,00
10/11/2020;2020;nov;Gabriel;Elizeu Miguel;Sudeste;PowerPoint;R$ 300,00
10/11/2020;2020;nov;Paulo;Igor Froufe;Sul;PowerPoint;R$ 450,00
11/11/2020;2020;nov;Marcus;Antonia Riany;Sudeste;VBA;R$ 600,00
12/11/2020;2020;nov;Paulo;Thales Antônio;Sudeste;VBA;R$ 600,00
12/11/2020;2020;nov;Paulo;Samuel Priscilla;Sudeste;PowerPoint;R$ 300,00
12/11/2020;2020;nov;Diego;Isis Franca;Sudeste;VBA;R$ 600,00
12/11/2020;2020;nov;Marcus;Lívia Limp;Nordeste;Excel;R$ 500,00
12/11/2020;2020;nov;Alon;Letícia Rubinstein;Sudeste;VBA;R$ 600,00
13/11/2020;2020;nov;João;Álvaro Ban;Norte;PowerPoint;R$ 450,00
14/11/2020;2020;nov;Gabriel;Luana Alledi;Norte;Python;R$ 450,00
15/11/2020;2020;nov;Paulo;Karline Thadeu;Norte;Excel;R$ 500,00
16/11/2020;2020;nov;Paulo;Emmanuel Dainara;Sudeste;VBA;R$ 600,00
16/11/2020;2020;nov;Marcus;Jonas Junqueira;Sudeste;Power BI;R$ 300,00
16/11/2020;2020;nov;Diego;Mariane Greici;Nordeste;Python;R$ 450,00
16/11/2020;2020;nov;Marcus;Paulo Rubinstein;Sudeste;Power BI;R$ 300,00
17/11/2020;2020;nov;Paulo;Andreia Felix;Sul;VBA;R$ 600,00
17/11/2020;2020;nov;Gabriel;Andreza Alves;Norte;Python;R$ 450,00
18/11/2020;2020;nov;Paulo;Dayane Dainara;Norte;Python;R$ 450,00
18/11/2020;2020;nov;Gabriel;Filippo Ribeiro;Norte;Excel;R$ 500,00
19/11/2020;2020;nov;Alon;Tiago Diogo;Sudeste;VBA;R$ 600,00
19/11/2020;2020;nov;Marcus;Teresa Abreu;Norte;Excel;R$ 500,00
19/11/2020;2020;nov;Marcus;Maria Henriques;Norte;Excel;R$ 500,00
20/11/2020;2020;nov;João;Nayne Baruki;Norte;Excel;R$ 500,00
20/11/2020;2020;nov;Paulo;Edgard Baltar;Nordeste;Power BI;R$ 300,00
20/11/2020;2020;nov;Paulo;Raiane Palha;Nordeste;VBA;R$ 600,00
20/11/2020;2020;nov;Alon;Luisa Júnior;Sul;Power BI;R$ 300,00
21/11/2020;2020;nov;Paulo;Gabriela Palha;Sudeste;Power BI;R$ 300,00
21/11/2020;2020;nov;Diego;Yohana Bretas;Centro-Oeste;Python;R$ 450,00
21/11/2020;2020;nov;Paulo;Gabrielle Moreno;Centro-Oeste;Python;R$ 450,00
22/11/2020;2020;nov;Paulo;Suelen Silvestre;Norte;Excel;R$ 500,00
22/11/2020;2020;nov;Marcus;Catarina Menezes;Nordeste;Excel;R$ 500,00
22/11/2020;2020;nov;Paulo;Willian Queiroz;Nordeste;VBA;R$ 600,00
22/11/2020;2020;nov;João;Wendela Coelho;Norte;Excel;R$ 500,00
23/11/2020;2020;nov;Marcus;Dilson Noronha;Centro-Oeste;Excel;R$ 500,00
24/11/2020;2020;nov;Paulo;Andre Bastos;Sudeste;Excel;R$ 500,00
24/11/2020;2020;nov;Alon;Micaele Machado;Sudeste;VBA;R$ 600,00
24/11/2020;2020;nov;Diego;Cláudia Campos;Norte;Python;R$ 450,00
24/11/2020;2020;nov;Alon;Leonardo Campos;Norte;Excel;R$ 500,00
24/11/2020;2020;nov;Gabriel;Micaele Fangueiro;Norte;Power BI;R$ 300,00
25/11/2020;2020;nov;Diego;Júlio Bitencourt;Sul;PowerPoint;R$ 450,00
25/11/2020;2020;nov;Paulo;Helga Caetano;Nordeste;PowerPoint;R$ 450,00
26/11/2020;2020;nov;Diego;Juan Farah;Centro-Oeste;PowerPoint;R$ 450,00
26/11/2020;2020;nov;Gabriel;Yasser Alves;Centro-Oeste;PowerPoint;R$ 300,00
26/11/2020;2020;nov;Diego;Ulisses Roças;Nordeste;PowerPoint;R$ 450,00
26/11/2020;2020;nov;Gabriel;Saranna Miranda;Norte;PowerPoint;R$ 300,00
26/11/2020;2020;nov;João;Vivianne Navega;Nordeste;VBA;R$ 600,00
27/11/2020;2020;nov;Marcus;Andréia La;Nordeste;PowerPoint;R$ 450,00
28/11/2020;2020;nov;João;Norbertho Ione;Norte;PowerPoint;R$ 300,00
29/11/2020;2020;nov;João;Alessandra Gitirana;Centro-Oeste;Excel;R$ 500,00
30/11/2020;2020;nov;Diego;Wen Fragoso;Sul;PowerPoint;R$ 300,00
30/11/2020;2020;nov;Marcus;Liz Gouveia;Norte;VBA;R$ 600,00
01/12/2020;2020;dez;Alon;Yohanan Prota;Nordeste;PowerPoint;R$ 450,00
01/12/2020;2020;dez;Marcus;Caroll Comas;Norte;PowerPoint;R$ 300,00
01/12/2020;2020;dez;Gabriel;Leandro Freitas;Norte;Power BI;R$ 300,00
01/12/2020;2020;dez;Paulo;Raul Rozenbaum;Centro-Oeste;VBA;R$ 600,00
01/12/2020;2020;dez;João;Cleo Cesar;Centro-Oeste;Power BI;R$ 300,00
01/12/2020;2020;dez;Alon;Ana Freire;Norte;Excel;R$ 500,00
01/12/2020;2020;dez;Gabriel;Breno Rabelo;Nordeste;Excel;R$ 500,00
03/12/2020;2020;dez;Marcus;Francisco Rayol;Nordeste;Excel;R$ 500,00
03/12/2020;2020;dez;Gabriel;Vitor Pinto;Centro-Oeste;Python;R$ 450,00
03/12/2020;2020;dez;Marcus;Paula Cerqueira;Sudeste;VBA;R$ 600,00
03/12/2020;2020;dez;Marcus;Luize Luís;Sudeste;VBA;R$ 600,00
03/12/2020;2020;dez;João;Thaiz Dainara;Nordeste;Python;R$ 450,00
03/12/2020;2020;dez;Gabriel;Joel Fernandes;Norte;Python;R$ 450,00
04/12/2020;2020;dez;Marcus;Fernanda Freixo;Norte;Python;R$ 450,00
04/12/2020;2020;dez;João;Alfredo Barrionuevo;Norte;Python;R$ 450,00
04/12/2020;2020;dez;Paulo;Jackson Roberto;Sul;Power BI;R$ 300,00
05/12/2020;2020;dez;Paulo;Wilson Bandeira;Norte;Excel;R$ 500,00
05/12/2020;2020;dez;Gabriel;Mariana Thadeu;Nordeste;Excel;R$ 500,00
05/12/2020;2020;dez;Diego;Cinthia Roças;Nordeste;Excel;R$ 500,00
05/12/2020;2020;dez;Alon;Bárbara Cristine;Norte;Excel;R$ 500,00
05/12/2020;2020;dez;João;Amanda Flôr;Sudeste;Power BI;R$ 300,00
06/12/2020;2020;dez;Gabriel;Bernardo Cortes;Norte;VBA;R$ 600,00
06/12/2020;2020;dez;Alon;Mariana Carelli;Centro-Oeste;Excel;R$ 500,00
06/12/2020;2020;dez;Gabriel;Jonnathan Gabrielle;Sudeste;VBA;R$ 600,00
07/12/2020;2020;dez;João;Edjailma Chaves;Sudeste;Python;R$ 450,00
07/12/2020;2020;dez;Alon;Isabelly Flavio;Norte;Power BI;R$ 300,00
07/12/2020;2020;dez;Marcus;Geani Mello;Sudeste;VBA;R$ 600,00
08/12/2020;2020;dez;João;César Luiza;Norte;VBA;R$ 600,00
08/12/2020;2020;dez;Paulo;Deysiane Mineiro;Norte;Excel;R$ 500,00
08/12/2020;2020;dez;Marcus;Krissia Teles;Norte;VBA;R$ 600,00
09/12/2020;2020;dez;Diego;Millena César;Nordeste;VBA;R$ 600,00
09/12/2020;2020;dez;Gabriel;Manuela Monteiro;Sudeste;VBA;R$ 600,00
09/12/2020;2020;dez;Paulo;Itai Nobili;Nordeste;Excel;R$ 500,00
09/12/2020;2020;dez;Marcus;César Flores;Sudeste;Excel;R$ 500,00
09/12/2020;2020;dez;Diego;Evelyn Bailly;Norte;VBA;R$ 600,00
09/12/2020;2020;dez;Alon;Roger Morais;Sudeste;VBA;R$ 600,00
09/12/2020;2020;dez;Gabriel;Alexandre Stockler;Nordeste;Excel;R$ 500,00
10/12/2020;2020;dez;Paulo;Sandy Andréa;Sudeste;Python;R$ 450,00
10/12/2020;2020;dez;Diego;Leon Monte;Nordeste;Excel;R$ 500,00
10/12/2020;2020;dez;Gabriel;Samuel Monteiro;Norte;Python;R$ 450,00
10/12/2020;2020;dez;Alon;Elvis Miranda;Sudeste;Python;R$ 450,00
10/12/2020;2020;dez;Marcus;Ângelo Andréa;Sudeste;Python;R$ 450,00
11/12/2020;2020;dez;Gabriel;Lucca Pisani;Sul;VBA;R$ 600,00
11/12/2020;2020;dez;João;Yasser Aballo;Sul;VBA;R$ 600,00
12/12/2020;2020;dez;Diego;Glaucia Hudson;Norte;Excel;R$ 500,00
12/12/2020;2020;dez;Diego;Jose Berlandez;Centro-Oeste;Python;R$ 450,00
12/12/2020;2020;dez;João;Clarissa Sant'Anna;Norte;VBA;R$ 600,00
12/12/2020;2020;dez;Diego;Murillo Correa;Sul;Power BI;R$ 300,00
12/12/2020;2020;dez;Alon;Ailton Pires;Sul;Power BI;R$ 300,00
13/12/2020;2020;dez;João;Cesar Tkotz;Norte;VBA;R$ 600,00
13/12/2020;2020;dez;João;Venan Fernando;Centro-Oeste;Python;R$ 450,00
13/12/2020;2020;dez;Alon;Filippo Vilas;Centro-Oeste;Excel;R$ 500,00
13/12/2020;2020;dez;Gabriel;Marcia Villela;Centro-Oeste;Excel;R$ 500,00
14/12/2020;2020;dez;Alon;Jeronimo Said;Sudeste;Excel;R$ 500,00
14/12/2020;2020;dez;Gabriel;Gizele Gomes;Centro-Oeste;Excel;R$ 500,00
14/12/2020;2020;dez;Marcus;Thaisa Otavio;Nordeste;VBA;R$ 600,00
15/12/2020;2020;dez;Marcus;Giovanna Coutinho;Sudeste;Power BI;R$ 300,00
15/12/2020;2020;dez;Gabriel;Suelen Henrique;Sudeste;Excel;R$ 500,00
16/12/2020;2020;dez;Paulo;Marcele Rosa;Sudeste;Power BI;R$ 300,00
16/12/2020;2020;dez;Marcus;Saranna Jalles;Sul;VBA;R$ 600,00
16/12/2020;2020;dez;João;Ian Póvoa;Sul;Power BI;R$ 300,00
16/12/2020;2020;dez;Paulo;Daniella Rocha;Sudeste;VBA;R$ 600,00
17/12/2020;2020;dez;Marcus;Roberta Stockler;Norte;Python;R$ 450,00
17/12/2020;2020;dez;Gabriel;Raul Yumi;Centro-Oeste;Python;R$ 450,00
17/12/2020;2020;dez;Marcus;Ester Ban;Sul;VBA;R$ 600,00
17/12/2020;2020;dez;Gabriel;Ruan Castello;Norte;Power BI;R$ 300,00
18/12/2020;2020;dez;Gabriel;Arthur Blanc;Sudeste;VBA;R$ 600,00
18/12/2020;2020;dez;Diego;Hiago Cisneiros;Sudeste;Power BI;R$ 300,00
18/12/2020;2020;dez;Alon;Cinthia Miura;Nordeste;Python;R$ 450,00
18/12/2020;2020;dez;Diego;Alan Caffaro;Centro-Oeste;Python;R$ 450,00
18/12/2020;2020;dez;Marcus;Rayssa Palhota;Norte;Python;R$ 450,00
19/12/2020;2020;dez;Marcus;Juan Barrionuevo;Sudeste;VBA;R$ 600,00
19/12/2020;2020;dez;Diego;Eduardo Hejda;Sul;Power BI;R$ 300,00
19/12/2020;2020;dez;Diego;Vladimir Freire;Sudeste;VBA;R$ 600,00
20/12/2020;2020;dez;Paulo;Yohanan Farah;Norte;Excel;R$ 500,00
20/12/2020;2020;dez;Paulo;Mariane Pisani;Sudeste;VBA;R$ 600,00
20/12/2020;2020;dez;Paulo;Jéssica Rosa;Centro-Oeste;VBA;R$ 600,00
21/12/2020;2020;dez;João;Isabelle Russo;Nordeste;Power BI;R$ 300,00
21/12/2020;2020;dez;Marcus;Catarina Russo;Sudeste;VBA;R$ 600,00
21/12/2020;2020;dez;João;Jessika Cabral;Norte;Excel;R$ 500,00
21/12/2020;2020;dez;Marcus;Ariel Borba;Sul;Python;R$ 450,00
21/12/2020;2020;dez;Marcus;Glaucia Perim;Sudeste;VBA;R$ 600,00
